datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|Unnamed: 13
70|14.0|1||Plasma cannon  standard |BLAST, HEAVY|36|Ranged|D3 |4|7|-2|1|
70|15.0|2||Plasma cannon  supercharge|BLAST, HEAVY, HAZARDOUS|36|Ranged|D3 |4|8|-3|2|
70|16.0|1||Plasma gun  standard|rapid fire 1|24|Ranged|1|3|7|-2|1|
70|17.0|2||Plasma gun  supercharge|hazardous, rapid fire 1|24|Ranged|1|3|8|-3|2|
70|18.0|1||Plasma pistol  standard|PISTOL|12|Ranged|1|3|7|-2|1|
70|19.0|2||Plasma pistol  supercharge|HAZARDOUS, PISTOL|12|Ranged|1|3|8|-3|2|
70|20.0|1||Storm bolter|RAPID FIRE 2|24|Ranged|2|3|4|0|1|
70|21.0|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
70|22.0|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
70|23.0|1||Power fist||Melee|Melee|2|3|8|-2|2|
70|24.0|1||Power weapon||Melee|Melee|3|3|5|-2|1|
70|25.0|1||Thunder hammer|devastating wounds|Melee|Melee|2|4|8|-2|2|
70|26.0|1||Twin lightning claws|twin-linked|Melee|Melee|4|3|4|-2|1|
71|1.0|1||Heavy bolt pistol|pistol|18|Ranged|1|3|4|-1|1|
71|2.0|1||Neo-volkite pistol|devastating wounds, pistol|12|Ranged|1|3|5|0|2|
71|3.0|1||Plasma pistol  standard|pistol|12|Ranged|1|3|7|-2|1|
71|4.0|2||Plasma pistol  supercharge|hazardous, pistol|12|Ranged|1|3|8|-3|2|
71|5.0|1||Master-crafted power weapon||Melee|Melee|4|3|5|-2|2|
72|1.0|1||Firefury missile batteries|blast, ignores cover|36|Ranged|2D6|3|6|-1|1|
72|2.0|1||Twin magna-melta|melta 4, twin-linked|18|Ranged|2|3|12|-4|D6|
72|3.0|1||Armoured hull|lance|Melee|Melee|6|4|8|0|1|
73|1.0|1||Bolt pistol|pistol|12|Ranged|1|2|4|0|1|
73|2.0|1||Heavy bolt pistol |Pistol|18|Ranged|1|2|4|-1|1|
73|3.0|1||Master-crafted bolter||24|Ranged|2|2|4|-1|2|
73|4.0|1||Neo-volkite pistol|DEVASTATING WOUNDS,PISTOl|12|Ranged|1|2|5|0|2|
73|5.0|1||Plasma pistol  standard|pistol|12|Ranged|1|2|7|-2|1|
73|6.0|2||Plasma pistol - supercharge |HAZARDOUS,PISTOL|12|Ranged|1|2|8|-3|2|
73|7.0|1||Close combat weapon||Melee|Melee|6|2|4|0|1|
73|8.0|1||Master-crafted power weapon ||Melee|Melee|6|2|5|-2|2|
73|9.0|1||Power fist||Melee|Melee|5|2|8|-2|2|
76|1.0|1||Combi-weapon|anti-infantry 4+, devastating wounds, rapid fire 1|24|Ranged|1|3|4|0|1|
76|2.0|1||Paired combat blades|anti-infantry 4+, sustained hits 1|Melee|Melee|5|2|4|-1|1|
79|1.0|1||Combi-weapon|anti-infantry 4+, devastating wounds, rapid fire 1|24|Ranged|1|4|4|0|1|
79|2.0|1||Smite  witchfire|psychic|24|Ranged|D6|3|5|-1|D3|
79|3.0|2||Smite  focused witchfire|devastating wounds, hazardous, psychic|24|Ranged|D6|3|6|-2|D3|
79|4.0|1||Storm bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
79|5.0|1||Force weapon|psychic|Melee|Melee|4|3|6|-1|D3|
81|1.0|1||Artisan plasma pistol|pistol|12|Ranged|1|2|8|-3|2|
81|2.0|1||Talassarian Tempest Blade|lethal hits|Melee|Melee|6|2|5|-2|2|
83|1.0|1||Hand flamer|ignores cover, pistol, torrent|12|Ranged|D6||3|0|1|
83|2.0|1||Heavy bolt pistol|PISTOL|18|Ranged|1|2|4|-1|1|
83|3.0|1||Plasma pistol  standard|pistol|12|Ranged|1|2|7|-2|1|
83|4.0|2||Plasma pistol  supercharge|hazardous, pistol|12|Ranged|1|2|8|-3|2|
83|5.0|1||Astartes chainsword||Melee|Melee|7|2|4|-1|1|
83|6.0|1||Power fist||Melee|Melee|5|2|8|-2|2|
83|7.0|1||Relic weapon||Melee|Melee|6|2|5|-2|2|
83|8.0|1||Thunder hammer|devastating wounds|Melee|Melee|5|3|8|-2|2|
84|1.0|1||Icarus stormcannon|anti-fly 2+|48|Ranged|6|3|7|-1|2|
84|2.0|1||Las-talon||36|Ranged|2|3|10|-3|D6+1|
84|3.0|1||Skyhammer missile launcher|anti-fly 2+|48|Ranged|3|3|8|-1|D3|
84|4.0|1||Twin assault cannon|devastating wounds, twin-linked|24|Ranged|6|3|6|0|1|
84|5.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|3|5|-1|2|
84|6.0|1||Typhoon missile launcher  frag|blast|48|Ranged|2D6|3|4|0|1|
84|7.0|2||Typhoon missile launcher  krak||48|Ranged|2|3|9|-2|D6|
84|8.0|1||Armoured hull||Melee|Melee|3|4|6|0|1|
85|1.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
85|2.0|1||Twin plasma gun  standard|rapid fire 1, twin-linked|24|Ranged|1|3|7|-2|1|
85|3.0|2||Twin plasma gun  supercharge|hazardous, rapid fire 1, twin-linked|24|Ranged|1|3|8|-3|2|
85|4.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
86|1.0|1||Twin Firestrike autocannon|twin-linked|48|Ranged|3|2|9|-1|3|
86|2.0|1||Twin Firestrike las-talon|twin-linked|36|Ranged|2|2|10|-3|D6+1|
86|3.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
87||1||||||0|-|-|0|-|
91|1.0|1||Ballistus missile launcher  frag|blast|48|Ranged|2D6|3|5|0|1|
91|2.0|2||Ballistus missile launcher  krak||48|Ranged|2|3|10|-2|D6|
91|3.0|1||Ballistus lascannon||48|Ranged|2|3|12|-3|D6+1|
91|4.0|1||Twin storm bolter|rapid fire 2, twin-linked|24|Ranged|2|3|4|0|1|
91|5.0|1||Armoured feet||Melee|Melee|5|3|7|0|1|
92|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|3|5|-1|2|
92|2.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
92|3.0|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
92|4.0|1||Storm bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
92|5.0|1||Venator neutron laser|heavy|48|Ranged|3|3|16|-4|D3+3|
92|6.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
93|1.0|1||Dreadhammer siege cannon|blast|24|Ranged|D6+6|3|14|-3|D6|
93|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|3|5|-1|2|
93|3.0|1||Heavy flamer|torrent, ignores cover|12|Ranged|D6||5|-1|1|
93|4.0|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
93|5.0|1||Multi-melta|melta 2|18|Ranged|2|3|9|-4|D6|
93|6.0|1||Storm bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
93|7.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
94|1.0|1||Absolvor bolt pistol|pistol|18|Ranged|1|3|5|-1|2|
94|2.0|1||Twin bolt rifle|twin-linked|24|Ranged|2|3|4|-1|1|
94|3.0|1||Crozius arcanum||Melee|Melee|5|2|6|-1|2|
95|1.0|1||Bolt pistol|pistol|12|Ranged|1|3|4|0|1|
95|2.0|1||Boltgun||24|Ranged|2|3|4|0|1|
95|3.0|1||Power weapon||Melee|Melee|3|3|5|-2|2|
96|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|3|5|-1|2|
96|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
96|3.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
96|4.0|1||Twin assault cannon|devastating wounds, twin-linked|24|Ranged|6|3|6|0|1|
96|5.0|1||Tarsus Scorpii||Melee|Melee|5|3|12|-3|4|
97|1.0|1||Hammerfall heavy bolter array|sustained hits 1, twin-linked|36|Ranged|6|4|5|-1|2|
97|2.0|1||Hammerfall heavy flamer array|ignores cover, torrent, twin-linked|12|Ranged|2D6||5|-1|1|
97|3.0|1||Hammerfall missile launcher  superfrag|blast|48|Ranged|2D6+2|4|5|0|1|
97|4.0|2||Hammerfall missile launcher  superkrak||48|Ranged|2|4|10|-2|D6+1|
98|1.0|1||Twin heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
98|2.0|1||Twin lascannon|twin-linked|48|Ranged|1|4|12|-3|D6+1|
98|3.0|1||Armoured hull||Melee|Melee|1|6|3|0|1|
99|1.0|1||Tarantula air defence missiles|anti-fly 2+, blast|48|Ranged|D6|4|7|-1|1|
99|2.0|1||Armoured hull||Melee|Melee|1|4|4|0|1|
103|1.0|1||Bolt pistol|pistol|12|Ranged|1|3|4|0|1|
103|2.0|1||Melta rifle|heavy, melta 2|18|Ranged|1|3|9|-4|D6|
103|3.0|1||Multi-melta|heavy, melta 2|18|Ranged|2|4|9|-4|D6|
103|4.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
104|1.0|1||Combi-bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
104|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
104|3.0|1||Plasma blaster  standard||18|Ranged|2|3|7|-2|1|
104|4.0|2||Plasma blaster  supercharge|hazardous|18|Ranged|2|3|8|-3|2|
104|5.0|1||Reaper autocannon|devastating wounds, sustained hits 1|36|Ranged|4|3|7|-1|1|
104|6.0|1||Volkite charger|devastating wounds|18|Ranged|2|3|5|0|2|
104|7.0|1||Chainfist|anti-vehicle 3+|Melee|Melee|3|4|8|-2|2|
104|8.0|1||Power fist||Melee|Melee|3|3|8|-2|2|
104|9.0|1||Power weapon||Melee|Melee|4|3|5|-2|1|
104|10.0|1||Twin lightning claws|twin-linked|Melee|Melee|5|3|5|-2|1|
107|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|3|5|-1|2|
107|2.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
107|3.0|1||Javelin missile launcher  frag|blast|36|Ranged|3D6|3|4|0|1|
107|4.0|2||Javelin missile launcher  krak||36|Ranged|3|3|9|-2|D6|
107|5.0|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
107|6.0|1||Multi-melta|melta 2|18|Ranged|2|3|9|-4|D6|
107|7.0|1||Close combat weapon||Melee|Melee|4|3|4|0|1|
110|1.0|1||Boltgun||24|Ranged|2|3|4|0|1|
110|2.0|1||Graviton cannon|anti-vehicle 2+, blast, heavy|36|Ranged|D6|3|6|-2|2|
110|3.0|1||Laser destroyer|heavy|36|Ranged|3|3|14|-4|D6+1|
110|4.0|1||Quad heavy bolter|heavy, twin-linked, sustained hits 1|36|Ranged|6|3|5|-1|2|
110|5.0|1||Quad launcher  shatter shells|heavy|24|Ranged|4|3|9|-2|3|
110|6.0|2||Quad launcher  thunderfire shells|blast, heavy, indirect fire|60|Ranged|D6+4|3|5|0|1|
110|7.0|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
111|1.0|1||Assault cannon|devastating wounds|24|Ranged|6|3|6|0|1|
111|2.0|1||Dreadnought inferno cannon|ignores cover, torrent|12|Ranged|2D6||6|-1|1|
111|3.0|1||Heavy plasma cannon  standard|blast|36|Ranged|D3|3|7|-2|2|
111|4.0|2||Heavy plasma cannon  supercharge|blast, hazardous|36|Ranged|D3|3|8|-3|3|
111|5.0|1||Missile launcher  frag|blast|48|Ranged|D6|3|4|0|1|
111|6.0|2||Missile launcher  krak||48|Ranged|1|3|9|-2|D6|
111|7.0|1||Multi-melta|melta 2|18|Ranged|2|3|9|-4|D6|
111|8.0|1||Twin autocannon|twin-linked|48|Ranged|2|3|9|-1|3|
111|9.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|3|5|-1|2|
111|10.0|1||Twin lascannon|twin-linked|48|Ranged|1|3|12|-3|D6+1|
111|11.0|1||Armoured feet||Melee|Melee|5|3|6|0|1|
112|1.0|1||Bolt pistol|pistol|12|Ranged|1|3|4|0|1|
112|2.0|1||Boltgun||24|Ranged|2|3|4|0|1|
112|3.0|1||Combi-weapon|anti-infantry 4+, devastating wounds, rapid fire 1|24|Ranged|1|4|4|0|1|
112|4.0|1||Grav-pistol|anti-vehicle 2+, pistol|12|Ranged|1|3|4|-1|2|
112|5.0|1||Hand flamer|ignores cover, pistol, torrent|12|Ranged|D6||3|0|1|
112|6.0|1||Inferno pistol|melta 2, pistol|6|Ranged|1|3|8|-4|D3|
112|7.0|1||Plasma pistol  standard|pistol|12|Ranged|1|3|7|-2|1|
112|8.0|2||Plasma pistol  supercharge|hazardous, pistol|12|Ranged|1|3|8|-3|2|
112|9.0|1||Storm bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
112|10.0|1||Crozius arcanum||Melee|Melee|5|2|6|-1|2|
112|11.0|1||Power fist||Melee|Melee|4|2|8|-2|2|
113|1.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|3|5|-1|2|
113|2.0|1||Twin hellstrike launcher|anti-fly 2+, twin-linked|72|Ranged|2|3|10|-3|D6|
113|3.0|1||Twin lascannon|twin-linked|48|Ranged|1|3|12|-3|D6+1|
113|4.0|1||Twin multi-melta|melta 2, twin-linked|18|Ranged|2|3|9|-4|D6|
113|5.0|1||Typhoon missile launcher  frag|blast|48|Ranged|2D6|3|4|0|1|
113|6.0|2||Typhoon missile launcher  krak||48|Ranged|2|3|9|-2|D6|
113|7.0|1||Vengeance launcher|blast|48|Ranged|2D6|3|6|0|1|
113|8.0|1||Armoured hull||Melee|Melee|6|4|8|0|1|
114|1.0|1||Hammerstrike missile launcher||36|Ranged|2|3|9|-3|D6|
114|2.0|1||Krakstorm grenade launcher||18|Ranged|1|3|9|-1|D3|
114|3.0|1||Melta destroyer|melta 2|18|Ranged|3|3|9|-4|D6|
114|4.0|1||Close combat weapon||Melee|Melee|4|3|4|0|1|
115|1.0|1||Storm bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
115|2.0|1||Crozius arcanum||Melee|Melee|5|2|6|-1|2|
116|1.0|1||Boltgun||24|Ranged|2|3|4|0|1|
116|2.0|1||Bolt pistol|pistol|12|Ranged|1|3|4|0|1|
116|3.0|1||Combi-weapon|ANTI-INFANTRY 4+, DEVASTATING WOUNDS, RAPID FIRE 1|24|Ranged|1|4|4|0|1|
116|4.0|1||Flamer|IGNORES COVER, TORRENT|12|Ranged|D6||4|0|1|
116|5.0|1||Grav-gun|ANTI-VEHICLE 2+|18|Ranged|2|3|5|-1|2|
116|6.0|1||Grav-pistol|anti-vehicle 2+, pistol|12|Ranged|1|3|4|-1|2|
116|7.0|1||Hand flamer|ignores cover, pistol, torrent|12|Ranged|D6||3|0|1|
116|8.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|3|5|-1|2|
116|9.0|1||Inferno pistol|melta 2, pistol|6|Ranged|1|3|8|-4|D3|
116|10.0|1||Meltagun|MELTA 2|12|Ranged|1|3|9|-4|D6|
116|11.0|1||Multi-melta|melta 2|18|Ranged|2|3|9|-4|D6|
116|12.0|1||Plasma gun  standard|RAPID FIRE 1|24|Ranged|1|3|7 |-2|1|
116|13.0|2||Plasma gun  supercharge|HAZARDOUS, RAPID FIRE 1|24|Ranged|1|3|8|-3|2|
116|14.0|1||Plasma pistol  standard|pistol|12|Ranged|1|3|7|-2|1|
116|15.0|2||Plasma pistol  supercharge|hazardous, pistol|12|Ranged|1|3|8|-3|2|
116|16.0|1||Storm bolter|RAPID FIRE 2|24|Ranged|2|3|4|0|1|
116|17.0|1||Twin boltgun|twin-linked|24|Ranged|2|3|4|0|1|
116|18.0|1||Astartes chainsword||Melee|Melee|3|3|4|-1|1|
116|19.0|1||Close combat weapon||Melee|Melee|2|3|4|0|1|
116|20.0|1||Power fist||Melee|Melee|2|3|8|-2|2|
116|21.0|1||Power weapon||Melee|Melee|3|3|5|-2|1|
116|22.0|1||Thunder hammer|devastating wounds|Melee|Melee|2|4|8|-2|2|
117|1.0|1||Assault cannon|devastating wounds|24|Ranged|6|3|6|0|1|
117|2.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
117|3.0|1||Heavy plasma cannon  standard|blast|36|Ranged|D3|3|7|-2|2|
117|4.0|2||Heavy plasma cannon  supercharge|blast, hazardous|36|Ranged|D3|3|8|-3|3|
117|5.0|1||Missile launcher  frag|blast|48|Ranged|D6|3|4|0|1|
117|6.0|2||Missile launcher  krak||48|Ranged|1|3|9|-2|D6|
117|7.0|1||Multi-melta|melta 2|18|Ranged|2|3|9|-4|D6|
117|8.0|1||Storm bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
117|9.0|1||Twin lascannon|twin-linked|48|Ranged|1|3|12|-3|D6+1|
117|10.0|1||Close combat weapon||Melee|Melee|5|3|6|0|1|
117|11.0|1||Dreadnought combat weapon||Melee|Melee|5|3|12|-2|3|
118|1.0|1||Thunder hammer|devastating wounds|Melee|Melee|3|3|8|-2|2|
118|2.0|1||Twin lightning claws|twin-linked|Melee|Melee|6|3|5|-2|1|
119|1.0|1||Bolt pistol|pistol|12|Ranged|1|3|4|0|1|
119|2.0|1||Smite  witchfire|psychic|24|Ranged|D6|3|5|-1|D3|
119|3.0|2||Smite  focused witchfire|devastating wounds, hazardous, psychic|24|Ranged|D6|3|6|-2|D3|
119|4.0|1||Force weapon|psychic|Melee|Melee|4|3|6|-1|D3|
120|1.0|1||Assault cannon|devastating wounds|24|Ranged|6|3|6|0|1|
120|2.0|1||Dreadnought inferno cannon|ignores cover, torrent|12|Ranged|2D6||6|-1|1|
120|3.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
120|4.0|1||Heavy plasma cannon  standard|BLAST|36|Ranged|D3|3|7|-2|2|
120|5.0|2||Heavy plasma cannon  supercharge|BLAST, HAZARDOUS|36|Ranged|D3|3|8|-3|3|
120|6.0|1||Missile launcher  frag|BLAST|48|Ranged|D6|3|4|0|1|
120|7.0|2||Missile launcher  krak||48|Ranged|1|3|9|-2|D6|
120|8.0|1||Multi-melta|melta 2|18|Ranged|2|3|9|-4|D6|
120|9.0|1||Storm bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
120|10.0|1||Twin autocannon|twin-linked|48|Ranged|2|3|9|-1|3|
120|11.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|3|5|-1|2|
120|12.0|1||Twin heavy flamer|ignores cover, torrent, twin-linked|12|Ranged|D6||5|-1|1|
120|13.0|1||Twin lascannon|twin-linked|48|Ranged|1|3|12|-3|D6+1|
120|14.0|1||Armoured feet||Melee|Melee|5|3|6|0|1|
120|15.0|1||Dreadnought combat weapon||Melee|Melee|5|3|12|-2|3|
121|1.0|1||Bolt pistol|pistol|12|Ranged|1|2|4|0|1|
121|2.0|1||Invictus||24|Ranged|2|2|4|-1|2|
121|3.0|1||Sword of Idaeus|sustained hits 1|Melee|Melee|6|2|6|-2|2|
122||1||||||0|-|-|0|-|
123|1.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|3|5|-1|2|
123|2.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
123|3.0|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
123|4.0|1||Punisher rotary cannon|devastating wounds|36|Ranged|18|4|6|0|1|
123|5.0|1||Storm bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
123|6.0|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
124|1.0|1||Fragstorm grenade launcher|blast|18|Ranged|D6|3|4|0|1|
124|2.0|1||Onslaught gatling cannon|devastating wounds|24|Ranged|8|3|5|0|1|
124|3.0|1||Twin ironhail heavy stubber|rapid fire 3, twin-linked|36|Ranged|3|3|4|0|1|
124|4.0|1||Close combat weapon||Melee|Melee|4|3|4|0|1|
125|1.0|1||Assault bolters|assault, pistol, sustained hits 2, twin-linked|18|Ranged|3|3|5|-1|2|
125|2.0|1||Plasma exterminators  standard|assault, pistol, twin-linked|18|Ranged|2|3|7|-2|2|
125|3.0|2||Plasma exterminators  supercharge|assault, pistol, hazardous, twin-linked|18|Ranged|2|3|8|-3|3|
125|4.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
126|1.0|1||Bolt pistol|pistol|12|Ranged|1|3|4|0|1|
126|2.0|1||Pyreblaster|ignores cover, torrent|12|Ranged|D6||5|-1|1|
126|3.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
127|1.0|1||Bolt pistol|pistol|12|Ranged|1|2|4|0|1|
127|2.0|1||Gorgons Wrath|sustained hits 2|36|Ranged|3|2|5|-1|2|
127|3.0|1||Harrowhand||Melee|Melee|6|3|7|-2|2|
127|4.0|1||Medusan Manipuli|extra attacks|Melee|Melee|2|3|8|-2|3|
128|1.0|1||Bolt pistol|pistol|12|Ranged|1|3|4|0|1|
128|2.0|1||Marksman bolt carbine|heavy|24|Ranged|2|3|4|0|1|
128|3.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
129|1.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
129|2.0|1||Storm bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
129|3.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|3|5|-1|2|
129|4.0|1||Twin lascannon|twin-linked|48|Ranged|1|3|12|-3|D6+1|
129|5.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
131|1.0|1||Cyclonic melta lance|melta 2|18|Ranged|D6|3|9|-4|D6|
131|2.0|1||Grav-flux bombard|anti-vehicle 2+, blast|24|Ranged|2D3|3|8|-1|2|
131|3.0|1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
131|4.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
131|5.0|1||Meltagun|melta 2|12|Ranged|1|3|9|-4|D6|
131|6.0|1||Storm cannon|twin-linked|36|Ranged|4|3|9|-1|3|
131|7.0|1||Twin volkite caliver|devastating wounds, twin-linked|24|Ranged|2|3|5|0|2|
131|8.0|1||Armoured feet||Melee|Melee|5|3|6|0|1|
131|9.0|1||Leviathan siege claw||Melee|Melee|5|3|12|-2|3|
131|10.0|1||Leviathan siege drill|anti-vehicle 3+|Melee|Melee|4|3|12|-2|3|
132|1.0|1||Cerberus launcher|blast|18|Ranged|D6+3|3|4|0|1|
132|2.0|1||Heavy bolter|sustained hits 1|36|Ranged|3|3|5|-1|2|
132|3.0|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
134|1.0|1||Heavy bolter|heavy, sustained hits 1|36|Ranged|3|4|5|-1|2|
134|2.0|1||Multi-melta|heavy, melta 2|18|Ranged|2|4|9|-4|D6|
134|3.0|1||Plasma cannon  standard|blast, heavy|36|Ranged|D3|4|7|-2|1|
134|4.0|2||Plasma cannon  supercharge|blast, hazardous, heavy|36|Ranged|D3|4|8|-3|2|
134|5.0|1||Close combat weapon||Melee|Melee|1|5|3|0|1|
134|6.0|1||Servitor servo-arm||Melee|Melee|1|5|6|-2|3|
135|1.0|1||Storm bolter|rapid fire 2|24|Ranged|2|2|4|0|1|
135|2.0|1||Combi-weapon|anti-infantry 4+, devastating wounds, rapid fire 1|24|Ranged|1|3|4|0|1|
135|3.0|1||Relic fist||Melee|Melee|5|2|8|-2|2|
135|4.0|1||Relic weapon||Melee|Melee|6|2|5|-2|2|
136|1.0|1||Brutalis bolt rifles|twin-linked|24|Ranged|4|3|4|-1|1|
136|2.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|3|5|-1|2|
136|3.0|1||Twin Icarus ironhail heavy stubber|anti-fly 4+, rapid fire 3, twin-linked|36|Ranged|3|3|4|0|1|
136|4.0|1||Twin multi-melta|melta 2, twin-linked|18|Ranged|2|3|9|-4|D6|
136|5.0|1||Brutalis fists|twin-linked|Melee|Melee|6|3|12|-2|3|
136|6.0|1||Brutalis talons  strike|twin-linked|Melee|Melee|6|3|12|-2|3|
136|7.0|2||Brutalis talons  sweep|twin-linked|Melee|Melee|10|3|7|-2|1|
137|1.0|1||Astartes grenade launcher  frag|blast|24|Ranged|D3|3|4|0|1|
137|2.0|2||Astartes grenade launcher  krak||24|Ranged|1|3|9|-2|D3|
137|3.0|1||Astartes shotgun|assault|18|Ranged|2|3|4|0|1|
137|4.0|1||Boltgun||24|Ranged|2|3|4|0|1|
137|5.0|1||Bolt pistol|pistol|12|Ranged|1|3|4|0|1|
137|6.0|1||Combi-weapon|ANTI-INFANTRY 4+, DEVASTATING WOUNDS, RAPID FIRE 1|24|Ranged|1|4|4|0|1|
137|7.0|1||Grav-pistol|ANTI-VEHICLE 2+, PISTOL|12|Ranged|1|3|4|-1|2|
137|8.0|1||Hand flamer|ignores cover, pistol, torrent|12|Ranged|D6||3|0|1|
137|9.0|1||Inferno pistol|melta 2, pistol|6|Ranged|1|3|8|-4|D3|
137|10.0|1||Plasma pistol  standard|pistol|12|Ranged|1|3|7|-2|1|
137|11.0|2||Plasma pistol  supercharge|hazardous, pistol|12|Ranged|1|3|8|-3|2|
137|12.0|1||Storm bolter|RAPID FIRE 2|24|Ranged|2|3|4|0|1|
137|13.0|1||Twin boltgun|twin-linked|24|Ranged|2|3|4|0|1|
137|14.0|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
137|15.0|1||Combat knife||Melee|Melee|3|3|4|0|1|
137|16.0|1||Power fist||Melee|Melee|2|3|8|-2|2|
137|17.0|1||Power weapon||Melee|Melee|3|3|5|-2|1|
137|18.0|1||Thunder hammer|devastating wounds|Melee|Melee|2|4|8|-2|2|
138|1.0|1||Hand of Dominion|rapid fire 2|30|Ranged|2|2|6|-2|2|
138|2.0|1||Emperors Sword|devastating wounds|Melee|Melee|14|2|8|-3|2|
138|3.0|1||Hand of Dominion|lethal hits|Melee|Melee|7|2|14|-4|4|
139|1.0|1||Hellstrike missile battery|anti-fly 4+|72|Ranged|4|3|8|-2|3|
139|2.0|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
139|3.0|1||Thunderhawk heavy cannon|blast|48|Ranged|D6+6|3|10|-2|3|
139|4.0|1||Turbo-laser destructor|blast|96|Ranged|D3+1|3|20|-4|D6+6|
139|5.0|1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|3|5|-1|2|
139|6.0|1||Armoured hull||Melee|Melee|6|4|8|0|1|
140|1.0|1||Forge bolter||24|Ranged|3|2|5|-1|2|
140|2.0|1||Grav-pistol|anti-vehicle 2+, pistol|12|Ranged|1|2|4|-1|2|
140|3.0|1||Omnissian power axe||Melee|Melee|4|3|6|-2|2|
140|4.0|1||Servo-arm|extra attacks|Melee|Melee|1|3|8|-2|3|
146|1.0|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
146|2.0|1||Skyspear missile launcher|anti-fly 3+, devastating wounds, heavy|36|Ranged|1|2|10|-3|D6+2|
146|3.0|1||Storm bolter|rapid fire 2|24|Ranged|2|3|4|0|1|
146|4.0|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
147|1.0|1||Bolt pistol|pistol|12|Ranged|1|3|4|0|1|
147|2.0|1||Grav-pistol|anti-vehicle 2+, pistol|12|Ranged|1|3|4|-1|1|
147|3.0|1||Hand flamer|ignores cover, pistol, torrent|12|Ranged|D6||3|0|1|
147|4.0|1||Inferno pistol|melta 2, pistol|6|Ranged|1|3|8|-4|D3|
147|5.0|1||Plasma pistol  standard|pistol|12|Ranged|1|3|7|-2|1|
147|6.0|2||Plasma pistol  supercharge|hazardous, pistol|12|Ranged|1|3|8|-3|2|
147|7.0|1||Vanguard Veteran weapon||Melee|Melee|4|3|5|-1|1|
